class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75
M,0.553561151,0.265926421,-0.606230676,0.574163795,0.230221406,-0.555957735,0.586038828,0.232836187,-0.555758595,0.59716481,0.235915795,-0.555714548,0.53199631,0.227619305,-0.55330658,0.517922759,0.228940144,-0.55309397,0.504917383,0.231343687,-0.553404868,0.617463768,0.266416013,-0.27103439,0.48837775,0.255224943,-0.253118932,0.58137095,0.322107315,-0.508545041,0.528078556,0.317941368,-0.505196512,0.713348389,0.514114261,-0.152432054,0.388341367,0.46342957,-0.151683152,0.765739679,0.831405222,-0.14273949,0.148811013,0.534111977,-0.61808145,0.797811031,1.081168056,-0.247734383,0.295901537,0.331610978,-1.147502661,0.818534851,1.158469439,-0.292816699,0.324950099,0.28713578,-1.263559103,0.789454103,1.147943258,-0.311920375,0.349371612,0.290870249,-1.180073619,0.771166086,1.124007106,-0.264956832,0.350829065,0.312793732,-1.134294748,0.628417075,1.005158544,-0.036667831,0.414913714,0.987681925,0.039627124,0.61798799,1.51488483,-0.065287687,0.407776445,1.506637216,0.17692776,0.596585751,1.92513299,0.342089891,0.392736316,1.910342574,0.556796849,0.599696934,1.984011054,0.358230203,0.385509014,1.967984796,0.586424291,0.5604285,2.061723471,-0.065760769,0.416893184,2.051846981,0.139397159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278506935,0.338848144,9.43E-08,0.314520806,0.341606379,-0.005471522,0.335152596,0.338192046,-0.014044062,0.343604267,0.330308646,-0.023661321,0.339734852,0.316770554,-0.032455251,0.341655761,0.276063055,-0.010762942,0.355966598,0.295577377,-0.024471911,0.360462785,0.32092452,-0.03510879,0.358908534,0.339047343,-0.041374452,0.323968083,0.273765504,-0.014818827,0.332088053,0.317816168,-0.025950858,0.332733691,0.333962858,-0.031230541,0.330809116,0.334621817,-0.03527651,0.304618478,0.281650782,-0.020024681,0.313746601,0.328682989,-0.030088795,0.316333503,0.34151566,-0.030548636,0.316768199,0.340344936,-0.030286903,0.28682813,0.295423657,-0.02607229,0.297926903,0.333122343,-0.031908769,0.303195864,0.344679892,-0.030513305,0.305858254,0.344252199,-0.028830832
M,0.552986503,0.270545065,-0.582117319,0.574583292,0.23540467,-0.531613827,0.5866943,0.237070739,-0.531434774,0.598193407,0.239180908,-0.531533539,0.532016635,0.233976781,-0.529785633,0.518657923,0.234535083,-0.529695988,0.505766213,0.235667467,-0.530040264,0.619235277,0.269495845,-0.249283701,0.491864055,0.261178553,-0.235792086,0.580287278,0.321873009,-0.485321909,0.527284503,0.319098771,-0.483253807,0.711405396,0.519545376,-0.137240052,0.38523078,0.465500832,-0.145987824,0.761972785,0.841879606,-0.139544144,0.153649956,0.543104172,-0.610851705,0.804096878,1.089515328,-0.254959911,0.28979677,0.334618628,-1.124242187,0.828530788,1.167127848,-0.30227074,0.317461163,0.286487758,-1.237540245,0.798513412,1.157333493,-0.322084516,0.342390299,0.28940618,-1.160455108,0.778116286,1.132931352,-0.273483217,0.345328808,0.312496305,-1.113225698,0.629740179,1.008687496,-0.036366552,0.42063719,0.99811846,0.03910356,0.616497993,1.525922298,-0.070658043,0.407191098,1.512676716,0.159715846,0.593197465,1.932673931,0.32662946,0.391720831,1.910746455,0.507303894,0.596427858,1.991719961,0.342519015,0.383576334,1.967323303,0.533717752,0.555690944,2.068812132,-0.072949335,0.417093605,2.0562253,0.098511308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277335793,0.337127388,2.82E-08,0.31347695,0.327402651,-0.001168279,0.335321367,0.322718173,-0.008464735,0.343048185,0.322808892,-0.017454803,0.339018852,0.323614419,-0.026236007,0.338424861,0.2718831,-0.010637326,0.354223043,0.295993447,-0.02375835,0.359974355,0.322135091,-0.034607574,0.359556586,0.341097444,-0.041380998,0.319137245,0.275296867,-0.016744193,0.330896199,0.321591139,-0.025771242,0.331956506,0.336079866,-0.03052849,0.328659505,0.336330324,-0.034974679,0.299555779,0.288885713,-0.023177568,0.313173503,0.335188597,-0.030591721,0.316557735,0.344020188,-0.030212352,0.316411436,0.339415163,-0.030174941,0.283335626,0.307295471,-0.030145608,0.297757059,0.343361646,-0.033861324,0.303991973,0.349680007,-0.031071847,0.306294739,0.343991488,-0.028883552
M,0.559092939,0.276550561,-0.592983902,0.57857424,0.243548453,-0.545757115,0.590931714,0.247224569,-0.545575917,0.601196527,0.250684023,-0.545525551,0.539668262,0.236974418,-0.546448171,0.5262357,0.236067951,-0.546378911,0.513423324,0.235589921,-0.546631873,0.620965779,0.282003701,-0.258754283,0.494172633,0.262620211,-0.264357865,0.58411932,0.334576547,-0.491279751,0.534422815,0.327587187,-0.493849188,0.709140837,0.517709732,-0.128116801,0.390344232,0.466680586,-0.165291682,0.767256677,0.788885891,-0.100800619,0.160935998,0.522562265,-0.617405534,0.789512157,1.016679883,-0.265751839,0.299221218,0.324579418,-1.162093043,0.811657906,1.099185348,-0.320722967,0.329850316,0.287047088,-1.291499734,0.772273183,1.061147571,-0.363632232,0.353828847,0.291072369,-1.225570679,0.764728367,1.043722987,-0.293106019,0.354617298,0.30998522,-1.155703902,0.63151896,1.000154138,-0.004598842,0.426242292,0.99004519,0.007030486,0.627700448,1.489862919,0.015836006,0.427501678,1.484303236,0.024053313,0.622711897,1.915569782,0.399602264,0.425155401,1.907850266,0.300491393,0.624982655,1.974104762,0.416303217,0.419076622,1.965990067,0.316391051,0.598572493,2.050020218,0.018955227,0.448873907,2.037581921,-0.132810295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278815866,0.337966204,2.97E-08,0.314197481,0.338215739,-0.005142324,0.33451429,0.33314532,-0.013962002,0.343314618,0.324135929,-0.023816092,0.340118587,0.312126011,-0.032755535,0.343801469,0.275063276,-0.011332606,0.357471019,0.29785496,-0.02542928,0.359784096,0.322741836,-0.035992667,0.356266707,0.338528126,-0.042113356,0.325979769,0.273530841,-0.015460527,0.331418157,0.323829204,-0.025998464,0.328678757,0.335385531,-0.029963415,0.325426161,0.329420358,-0.033299223,0.306092918,0.281683505,-0.020754134,0.313401192,0.333961934,-0.029753573,0.314057052,0.341206223,-0.028649289,0.314369053,0.33343488,-0.027787708,0.287580878,0.294604987,-0.026948644,0.297208995,0.334424019,-0.032160528,0.300535798,0.341921031,-0.029704595,0.302262157,0.33583343,-0.027325004
M,0.556434155,0.263381362,-0.506793976,0.579963028,0.230322897,-0.450710058,0.591242909,0.232590914,-0.450750828,0.60238874,0.235618591,-0.450658858,0.533846915,0.224227846,-0.447334707,0.519851983,0.223841667,-0.447240114,0.507722318,0.223901451,-0.447638273,0.622022212,0.266735911,-0.175417155,0.495392144,0.250274241,-0.162662119,0.582296669,0.320987016,-0.411995173,0.52787441,0.317059815,-0.410535753,0.711668849,0.525628984,-0.11480011,0.385573328,0.459937155,-0.027418341,0.764019251,0.837523878,-0.210544705,0.147926271,0.533968985,-0.437317044,0.688205123,0.96738559,-0.412342489,0.291595787,0.326645017,-0.903448105,0.663309753,1.028538942,-0.48112759,0.317922473,0.279617041,-1.003497481,0.621481657,0.979932964,-0.466510236,0.345928997,0.285596848,-0.924930453,0.623817682,0.96123004,-0.409337461,0.347699404,0.310725629,-0.885558128,0.629318118,0.997989297,-0.034207955,0.426056683,0.98289299,0.036347598,0.610668898,1.408564091,-0.209973305,0.407725573,1.398140669,0.067050919,0.590304554,1.796047688,0.127195805,0.402609736,1.788762212,0.323179722,0.592154324,1.850158691,0.141870856,0.398505151,1.843075037,0.338759482,0.555196524,1.930575132,-0.207248166,0.411680222,1.923352003,0.001848384,0.687060654,0.968956232,1.61E-07,0.648112714,0.944855988,-0.011238843,0.603721499,0.937725782,-0.019209595,0.570280492,0.93393755,-0.024954349,0.544243157,0.93036747,-0.03092893,0.604160488,0.990715384,-0.019174026,0.577118635,1.016483784,-0.027526889,0.562963903,1.032933831,-0.033451688,0.552627921,1.044991136,-0.037386347,0.621940553,1.018875718,-0.017305342,0.594672024,1.048138976,-0.022738269,0.578487217,1.063264728,-0.026048863,0.565623641,1.074765325,-0.029387442,0.639883339,1.039738655,-0.015797781,0.615265727,1.069520116,-0.020287337,0.601729512,1.083791733,-0.01929554,0.591031849,1.094033957,-0.019138789,0.656338513,1.05358243,-0.01506902,0.636728108,1.080243349,-0.018048199,0.626612127,1.094445944,-0.015575568,0.618754208,1.10596025,-0.013549668,0.275541604,0.335737377,4.71E-08,0.309938878,0.332660854,-0.003266621,0.330170631,0.328725576,-0.010549642,0.339144021,0.324501663,-0.019235959,0.338745654,0.316710562,-0.027739359,0.337625444,0.272584558,-0.009228176,0.352534741,0.290494353,-0.022763984,0.358656734,0.315850854,-0.034268387,0.358428419,0.3368797,-0.041066024,0.319254279,0.274160177,-0.014374638,0.33162418,0.307198554,-0.025307605,0.334704429,0.327351362,-0.032003228,0.331687599,0.3381266,-0.036611598,0.299874067,0.284790725,-0.020255126,0.311693639,0.320793271,-0.030245865,0.315773368,0.335973352,-0.032236308,0.31549412,0.341587812,-0.032577548,0.283188075,0.300598234,-0.026631583,0.295709312,0.330219477,-0.032099187,0.302312732,0.342535824,-0.030780239,0.305727661,0.34621343,-0.029048443
M,0.55198276,0.266132355,-0.634277165,0.573907852,0.23279272,-0.581348836,0.587872207,0.236394107,-0.581165791,0.598498344,0.240337506,-0.581156135,0.531265855,0.228817225,-0.576170385,0.517353714,0.229802474,-0.576054394,0.505666733,0.231235921,-0.576345682,0.620206356,0.273353159,-0.285473436,0.489697456,0.257459641,-0.256816536,0.582205415,0.32622534,-0.531933367,0.527532399,0.318997085,-0.525215924,0.712635458,0.518677354,-0.193928868,0.382888854,0.475034893,-0.12969099,0.766554713,0.81323415,-0.276758909,0.146598697,0.548172057,-0.572751105,0.721190453,0.996922493,-0.431277931,0.2978791,0.322200239,-1.086696863,0.711294174,1.076454163,-0.499338388,0.327757508,0.289177001,-1.211610198,0.677107811,1.03477788,-0.494036973,0.355140686,0.297194123,-1.120147347,0.67076093,1.001109838,-0.438163668,0.35491994,0.315821916,-1.070152164,0.628189981,1.015739202,-0.047788907,0.418189466,1.005612493,0.050255667,0.612588108,1.546877146,0.089542978,0.403222471,1.534567356,0.149696365,0.589107156,1.957184076,0.627780199,0.386435121,1.943437099,0.545304835,0.590128958,2.014189005,0.65897578,0.38069877,1.999661922,0.576172829,0.555637717,2.096501112,0.241047502,0.405757844,2.084148169,0.116436914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280198991,0.333736092,6.35E-08,0.314993918,0.330294728,-0.005178665,0.334955305,0.326961279,-0.01386422,0.34296158,0.324829191,-0.023644472,0.339181364,0.318612128,-0.032875478,0.339412719,0.271087795,-0.01192622,0.353024334,0.295393705,-0.025976133,0.357298404,0.320510775,-0.037534717,0.356644034,0.337305039,-0.044778883,0.3209638,0.273415536,-0.016298518,0.328531355,0.319337904,-0.027205711,0.327847719,0.332790554,-0.032195762,0.324827641,0.331160843,-0.036455289,0.301209152,0.284677684,-0.021674313,0.310904503,0.330310524,-0.030743441,0.312853694,0.339593619,-0.029996356,0.312482804,0.335346609,-0.029430481,0.283516198,0.300785124,-0.028010344,0.294285357,0.336634487,-0.033269331,0.299086839,0.343457967,-0.031096967,0.301270753,0.337966651,-0.029144268
M,0.557313144,0.26290983,-0.578026474,0.580055594,0.230042696,-0.530026317,0.591941118,0.232642233,-0.529912591,0.604304075,0.234929904,-0.529949844,0.535508215,0.224478006,-0.525271118,0.521757483,0.223857343,-0.525247037,0.510177672,0.224729061,-0.525675952,0.623073697,0.266297519,-0.260515749,0.496240288,0.252712548,-0.233686,0.584333777,0.323631585,-0.482703865,0.530790508,0.318362534,-0.476815999,0.712368846,0.51587069,-0.182677805,0.380376756,0.457701415,-0.094972014,0.756395161,0.815181851,-0.273359388,0.147635311,0.537710607,-0.538157225,0.723722219,0.9447034,-0.484971523,0.283592135,0.333867669,-1.041219592,0.711830437,1.017332315,-0.552000463,0.317526817,0.289962709,-1.151509404,0.671460152,0.958597183,-0.543883264,0.344393015,0.29295063,-1.061791539,0.673820674,0.939681947,-0.488390148,0.342865288,0.31284821,-1.022909164,0.631351352,0.9935022,-0.02395504,0.410892308,1.029627681,0.026425043,0.616176665,1.440360546,0.103839301,0.408033848,1.425513387,0.262984216,0.587357402,1.798270941,0.571093917,0.385632724,1.782305241,0.702072561,0.586118281,1.853604555,0.599976718,0.375229985,1.837718248,0.738457859,0.559369981,1.93394804,0.241575882,0.408756495,1.919614911,0.361900091,0.71341908,0.944948196,1.65E-07,0.671575069,0.93167305,-0.014954846,0.626470149,0.933737218,-0.027072961,0.590926349,0.928970993,-0.037620854,0.567302406,0.927650988,-0.048697051,0.624721229,1.001218319,-0.0240629,0.603034139,1.047358394,-0.036878191,0.590964198,1.074441314,-0.046298116,0.581641436,1.093955994,-0.052640032,0.648355365,1.026899457,-0.023399115,0.62707597,1.07407403,-0.032957561,0.61594677,1.102151275,-0.039350942,0.608105719,1.123883247,-0.044582829,0.673414767,1.04368186,-0.02344141,0.653922617,1.088790774,-0.031094549,0.64458859,1.116362095,-0.032102071,0.638391674,1.137938619,-0.032946348,0.697729111,1.052431107,-0.024785727,0.68498832,1.090644598,-0.030415758,0.67956537,1.113576651,-0.029051773,0.676548898,1.132303238,-0.027477229,0.274774462,0.33706072,2.71E-08,0.308900297,0.335068256,-0.002692201,0.329184264,0.331395566,-0.009758785,0.338486761,0.326100588,-0.018403763,0.33797884,0.314803779,-0.026812233,0.337592125,0.274095356,-0.008586631,0.352796704,0.289505363,-0.02181025,0.358689278,0.31387955,-0.032740913,0.358104408,0.33460322,-0.039021958,0.320381254,0.272812694,-0.013716587,0.330270022,0.305194706,-0.024410874,0.331811845,0.325846255,-0.030500159,0.328548104,0.337434441,-0.0345455,0.301586747,0.281128973,-0.019557225,0.311510205,0.316140562,-0.029488539,0.314715654,0.333978117,-0.031138383,0.314531744,0.343660563,-0.031026898,0.285033464,0.295287281,-0.025865356,0.295933545,0.323923796,-0.031137198,0.301606834,0.338515848,-0.029782731,0.304804206,0.345730126,-0.027825674
M,0.558127403,0.264337897,-0.706356645,0.58131963,0.230852067,-0.652043223,0.593328595,0.233358145,-0.651911497,0.606045306,0.235985696,-0.651780665,0.534906745,0.223979533,-0.653155923,0.519696653,0.222681701,-0.653144836,0.506863415,0.222659588,-0.653553009,0.62443471,0.268151939,-0.342175215,0.493863285,0.25046277,-0.345607281,0.584797144,0.325841606,-0.596063852,0.527514398,0.32078886,-0.598759532,0.714744747,0.517265022,-0.231053144,0.385242224,0.465461373,-0.202253789,0.779534221,0.833443463,-0.323521614,0.139930904,0.543152928,-0.678258181,0.685174704,0.944081843,-0.529855311,0.282622606,0.333363175,-1.22459507,0.668592453,1.008873701,-0.597188652,0.313148201,0.290754318,-1.34384954,0.628027737,0.966996551,-0.576860011,0.339969873,0.293618023,-1.265302062,0.629447103,0.945665479,-0.526393056,0.339258999,0.316925645,-1.209459901,0.63336122,1.006516814,-0.022802977,0.423441648,1.001578689,0.025612161,0.612973094,1.481911778,0.074359506,0.40290612,1.461814165,0.150271356,0.587662458,1.853843927,0.548771322,0.386180758,1.832316041,0.514266729,0.588867843,1.910933256,0.576367259,0.378528178,1.889785767,0.540979326,0.555900574,1.988525867,0.201700374,0.40498513,1.968735814,0.13975127,0.693214893,0.922630608,-2.32E-09,0.651539326,0.915017962,-0.004431927,0.60576421,0.923118711,-0.009239609,0.573842168,0.928240001,-0.013811527,0.55384177,0.93700093,-0.018621305,0.608403325,0.970953226,-0.012404527,0.585614681,1.012733936,-0.020328909,0.578168929,1.031581759,-0.025693079,0.574546099,1.041833282,-0.028915253,0.627713561,0.990398824,-0.014609236,0.606186986,1.03584981,-0.021037666,0.601625144,1.048783779,-0.025708131,0.601270199,1.054966807,-0.02919643,0.648289323,1.004817367,-0.016568791,0.62836802,1.048048854,-0.021252042,0.625821352,1.058612823,-0.021104362,0.627177417,1.062482238,-0.021072324,0.668202221,1.013854504,-0.018714458,0.65269798,1.050775886,-0.020926517,0.650066793,1.061637521,-0.018507928,0.651300013,1.067305803,-0.016431293,0.278610379,0.337847531,2.61E-08,0.313254386,0.331767619,-0.00485096,0.332536459,0.327446461,-0.014543257,0.340545148,0.324916631,-0.025234362,0.338018656,0.320156187,-0.035123646,0.337926567,0.270405442,-0.014210861,0.353160262,0.296850115,-0.029015506,0.357965618,0.323019773,-0.040397748,0.356372029,0.340397626,-0.047327336,0.318671256,0.273007363,-0.018962348,0.327284545,0.325390399,-0.029690942,0.325420141,0.335806817,-0.034213688,0.321389347,0.329544753,-0.038437318,0.298537284,0.285926014,-0.024574358,0.310023129,0.337845176,-0.033228386,0.3122949,0.343442231,-0.031711273,0.3123824,0.334682822,-0.031056557,0.281275809,0.303289175,-0.031139901,0.294097126,0.342860103,-0.036681488,0.299535751,0.348135114,-0.034156647,0.301756978,0.340302765,-0.031896211
M,0.560335994,0.271218032,-0.53059566,0.583855987,0.240556061,-0.492040098,0.595491827,0.243469298,-0.492301852,0.607573032,0.246637106,-0.492439687,0.541912794,0.231421888,-0.490231603,0.526836514,0.229643166,-0.490354121,0.514163256,0.229579687,-0.490794271,0.625941038,0.271729589,-0.251897216,0.49736613,0.251520872,-0.240825057,0.582991838,0.332919657,-0.441650808,0.533385158,0.324132323,-0.441235125,0.698960006,0.503526211,-0.190033048,0.385665923,0.456986248,-0.035545774,0.769969463,0.81317693,-0.265579879,0.148282558,0.549295664,-0.422091395,0.669161797,0.871109307,-0.459773868,0.275072753,0.347822666,-0.94484061,0.645096421,0.912069857,-0.517742634,0.312745154,0.307371318,-1.035167694,0.619624317,0.876891255,-0.486772239,0.342668593,0.307381749,-0.946281791,0.623133421,0.86025846,-0.447189748,0.34173274,0.325750172,-0.924689889,0.619470954,0.966592431,-0.026331926,0.423371702,0.96168673,0.027869925,0.627650559,1.359452128,-0.008069943,0.422580898,1.357148886,0.280394882,0.606428385,1.6886971,0.478990167,0.412942082,1.684843302,0.735167742,0.60544467,1.738264918,0.5156129,0.404809713,1.739111662,0.776254356,0.580545962,1.831713438,0.22631827,0.440748453,1.812969327,0.484012187,0.664057314,0.872654438,1.72E-08,0.63281244,0.881403327,-0.001713498,0.601793647,0.890413284,-0.006362842,0.584300995,0.909255564,-0.010288067,0.573911846,0.925880671,-0.015376647,0.595966339,0.845992565,-0.022073632,0.568573236,0.880631506,-0.029864503,0.553748786,0.904786706,-0.03373209,0.542511404,0.927211046,-0.036662363,0.609555542,0.847535849,-0.027732505,0.574950755,0.879291534,-0.035626039,0.557009995,0.904249668,-0.040334675,0.544224381,0.929211855,-0.044467788,0.626281083,0.858907819,-0.03203724,0.599076331,0.89401865,-0.042078622,0.583138049,0.919684291,-0.04729785,0.572407544,0.942062914,-0.050792493,0.642814279,0.87771517,-0.035323333,0.625451803,0.910541177,-0.045063708,0.622856796,0.929376364,-0.046277184,0.624451041,0.944855928,-0.046795908,0.273910224,0.346671075,-2.83E-08,0.309169382,0.341020733,-0.003957622,0.331032991,0.336523116,-0.012459163,0.341144502,0.330495268,-0.0227203,0.340470672,0.318122298,-0.032506756,0.340059698,0.276043594,-0.008243942,0.353273809,0.290886462,-0.022474485,0.358888358,0.316153407,-0.034401357,0.358812243,0.335594803,-0.041627791,0.320563614,0.276446015,-0.013387104,0.328109086,0.313411117,-0.024152972,0.32975328,0.337316722,-0.029874168,0.327174038,0.344879419,-0.034214888,0.29975608,0.287227094,-0.01959724,0.308581024,0.324657321,-0.029113708,0.31284368,0.342316031,-0.028976144,0.313022912,0.344610214,-0.028423753,0.282000542,0.304736733,-0.026519718,0.293002188,0.334737539,-0.031492535,0.298859417,0.346359968,-0.028990105,0.300444841,0.344818145,-0.026542803
M,0.556714535,0.268712401,-0.530870855,0.577181816,0.235512391,-0.484650046,0.590833008,0.239295617,-0.484374583,0.601739705,0.242703378,-0.484433264,0.535540342,0.229215384,-0.479247242,0.52162087,0.228531837,-0.479040325,0.509838104,0.229062498,-0.479214191,0.621389329,0.273971617,-0.2237418,0.490502924,0.257484674,-0.192893416,0.585854232,0.329004109,-0.442178071,0.531458974,0.322115064,-0.434548229,0.709305763,0.521304131,-0.123485252,0.381068736,0.479496837,-0.085701957,0.764486611,0.827661872,-0.138568476,0.150080919,0.553523719,-0.50549382,0.79409045,1.045100451,-0.277286649,0.282922745,0.335307896,-1.044186234,0.815277278,1.12930882,-0.331270874,0.315162033,0.287572682,-1.163617015,0.784195065,1.115319133,-0.349267095,0.343091369,0.292009056,-1.08369875,0.768530488,1.094484568,-0.295967072,0.34338057,0.314957798,-1.033864856,0.627299428,1.021000743,-0.033144969,0.419244051,0.998093903,0.036090177,0.614252746,1.543605566,0.002263464,0.40497452,1.533286929,0.103097476,0.592981577,1.969094753,0.447425425,0.388021529,1.956022263,0.440969527,0.595403075,2.027599812,0.467546046,0.380394369,2.013073683,0.464733034,0.559304059,2.105410576,0.056365691,0.414090097,2.098365784,0.009642227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273268789,0.345000327,3.15E-08,0.307791442,0.338508189,-0.005345483,0.327571571,0.333141595,-0.013848828,0.336067528,0.326674163,-0.023300076,0.333161414,0.316976249,-0.032249197,0.332055569,0.274576038,-0.011380346,0.346389383,0.292172641,-0.025444353,0.352445126,0.317068756,-0.036936231,0.352166265,0.337381423,-0.043738123,0.313117921,0.275671214,-0.015380906,0.321685761,0.315689355,-0.027032232,0.322698891,0.334630102,-0.033129923,0.319346935,0.341513425,-0.037533071,0.293080211,0.286983162,-0.020372013,0.303743452,0.327028364,-0.030588353,0.308347285,0.341372788,-0.032028098,0.309005022,0.345074624,-0.032360632,0.276009947,0.303999871,-0.026107769,0.287549436,0.335031092,-0.032067709,0.294107795,0.345654964,-0.031142289,0.297421187,0.346591532,-0.029743148
M,0.560322106,0.271917045,-0.54456383,0.582848668,0.23667717,-0.499749243,0.594860554,0.238100111,-0.49953109,0.607522726,0.240119755,-0.499546111,0.536725819,0.234639108,-0.496192932,0.522266805,0.23477459,-0.495988697,0.509557009,0.234671891,-0.496267378,0.625849485,0.26977092,-0.242707998,0.495549023,0.259284496,-0.221563607,0.586938679,0.324429095,-0.456789017,0.53212595,0.32225436,-0.452290118,0.711393297,0.522929132,-0.127483606,0.388029575,0.468866467,-0.11533545,0.757594824,0.832491994,-0.112940773,0.152608126,0.555935979,-0.495238304,0.791579664,1.050048351,-0.235749573,0.278048366,0.343538225,-0.965118885,0.812788606,1.117815495,-0.282790452,0.307457089,0.290151775,-1.070557952,0.784374297,1.10289073,-0.300135821,0.332824796,0.28831017,-0.992240727,0.766266167,1.08113265,-0.254153877,0.334585905,0.312191486,-0.952788174,0.628966749,1.003562212,-0.022461526,0.42524004,0.985764086,0.025380392,0.620093226,1.506653905,-0.022002766,0.416974545,1.494392157,0.074302696,0.602315068,1.910489798,0.379481614,0.403855801,1.89022398,0.369367033,0.606029093,1.969545126,0.39505589,0.395636559,1.946117759,0.389569134,0.565875947,2.043973446,-0.003850713,0.432074845,2.031401396,-0.044864539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271798372,0.351115108,-5.25E-08,0.307710499,0.342362076,-0.00436436,0.330342948,0.335880756,-0.01214595,0.339144558,0.329865694,-0.021625094,0.33596614,0.32198602,-0.030709473,0.334671289,0.27855882,-0.007822285,0.347698092,0.291213483,-0.02249716,0.352799386,0.316356361,-0.034734461,0.352345377,0.336835533,-0.041732714,0.315542907,0.278935134,-0.012637669,0.324482769,0.315307796,-0.024025524,0.326379806,0.337614119,-0.030702915,0.323699623,0.348124385,-0.035195764,0.29553178,0.288983077,-0.018599551,0.30514285,0.325003743,-0.028631004,0.309970081,0.342061996,-0.030148631,0.311768711,0.348272949,-0.03028482,0.278433055,0.304609567,-0.025358595,0.288562477,0.332910597,-0.030656667,0.295675784,0.34602797,-0.029084414,0.300573349,0.349435836,-0.027091479
